Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Web links,Coordination,Last update,Sponsor,Coverage,Features,Downlink Tone,Grid,Affiliate,Links,AllStar,Notes,Nets,DMR Enabled,Color Code,Wide Network,On-air,D-STAR Enabled,Node,Sources,Talkgroup Network,Talkgroups,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Colorado,Southern Colorado,IRLP,EchoLink,Commands,P25 Digital Enabled,NAC,Default Reflector,Location Photo,Feed,Denver Regional,YSF Digital Enabled,DG-ID,Mixed-Mode,Northern Colorado,Local/Cluster,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2
449.7,-5,107.2,KB0YNA,"Telluride, Gray Head",CO,OPEN,I,72.5,NW,string,449.7,444.7,107.2,San Miguel,On-Air,undefined,CCARC,string,Grand Mesa Repeater Association ( GMRA ),Wide Area via links - Western Colorado - Eastern Utah,E-power.,107.2,undefined,undefined,Full-time to the  GMRA Open System .,undefined,Closed IRLP out - Ask for a control Op,RACES: Wed at 19:30.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3710,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449,-5,100,K5WY,Farmington,NM,OPEN,string,76.4,WSW,string,449,444,100,San Juan,undefined,undefined,NMFCC,string,K5WY,undefined,E-power.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Unknown,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.76,-0.6,100,KB5ITS,Farmington,NM,OPEN,string,76.4,WSW,string,146.76,146.16,100,San Juan,On-Air,http://www.sjcham.com,NMFCC,string,undefined,undefined,"Closed autopatch, e-power.",100,undefined,undefined,Full-time to the  San Juan Connection System .,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147,0.6,100,KB5ITS,Farmington,NM,OPEN,string,76.4,WSW,string,147,147.6,100,San Juan,On-Air,undefined,NMFCC,string,undefined,undefined,"Autopatch, e-power.",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
53.01,-1,131.8,KB5ITS,Farmington,NM,OPEN,string,76.4,WSW,string,53.01,52.01,131.8,San Juan,On-Air,undefined,NMFCC,string,KB5ITS,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.85,-0.6,100,K5WXI,Farmington,NM,OPEN,string,76.4,WSW,string,146.85,146.25,100,San Juan,On-Air,undefined,NMFCC,string,Totah ARC,undefined,Closed autopatch.,100,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
444.15,5,string,KF5VBF,Farmington,NM,OPEN,string,76.5,WSW,string,444.15,449.15,undefined,San Juan,On-Air,undefined,undefined,string,San Juan County,undefined,DV only,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,KF5VBF (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
442.325,5,CC1,N5UBJ,Farmington,NM,OPEN,string,76.5,WSW,string,442.325,447.325,string,San Juan,On-Air,http://www.aztrbonet.com/MinimalNetwatch,NMFCC,string,undefined,undefined,AZ-TRBONET,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,1,string,undefined,undefined,undefined,undefined,AZ-TrboNet,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1  PTT    North America  1  3  PTT    English  1  13  Full-Time      2    Full-Time    Europe  2  2  Full-Time    TAC 310  2  310  PTT    DCI Bridge  2  3100  PTT    Southwest USA  2  3176  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,1,1,2,2,2,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1291.7,-20,string,KF5VBF,"Farmington, Farmington Bluffs",NM,CLOSED,string,77.5,WSW,string,1291.7,1271.7,undefined,San Juan,On-Air,undefined,NMFCC,string,San Juan County,undefined,DV only,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,KF5VBF (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.49,-0.6,100,NM5SJ,Lybrook,NM,OPEN,string,77.8,SSW,string,145.49,144.89,100,Rio Arriba,On-Air,undefined,NMFCC,string,Totah ARC,undefined,Closed autopatch.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.04,0.6,141.3,NM5EM,"Abiquiu, Cerro Pelon",NM,OPEN,string,82.8,SSE,string,147.04,147.64,141.3,Rio Arriba,Off-Air,undefined,NMFCC,string,NMEMA ARC,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.275,-5,100,KB5ITS,"Dolores, Summit Ridge",CO,OPEN,string,83.3,W,string,447.275,442.275,100,Montezuma,On-Air,http://www.sjcham.com,undefined,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.19,-0.6,100,KB5ITS,"Dolores, Summit Ridge",CO,OPEN,string,83.3,W,string,145.19,144.59,100,Montezuma,On-Air,http://www.sjcham.com,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.65,-5,string,KB0YNA,"Montrose, Waterdog Peak",CO,OPEN,string,85.3,NNW,string,448.65,443.65,string,Montrose,On-Air,undefined,undefined,string,KB0YNA,Wide area.,undefined,151.4,undefined,undefined,"Full-time to  
        447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.2,-5,107.2,WA4HND,"Montrose, Waterdog Peak",CO,OPEN,I,85.3,NNW,string,447.2,442.2,107.2,Montrose,On-Air,GMRA Repeaters,CCARC,string,undefined,Delta/Montrose,9,107.2,undefined,Grand Mesa Repeater Assoc,Full-time to the  GMRA Open System .,undefined,Closed IRLP out - Ask for a control op,RACES Net Wed at 1930 Hrs.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3710,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.175,-0.6,141.3,NM5EM,"Cuba, Eureka Mesa",NM,OPEN,string,86.2,S,string,145.175,144.575,141.3,Sandoval,Off-Air,undefined,NMFCC,string,NMEMA ARC,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.79,-0.6,127.3,KD5LWU,"Cortez, Downtown",CO,OPEN,EA,86.7,W,string,146.79,146.19,127.3,Montezuma,On-Air,undefined,CCARC,string,KD5LWU,undefined,undefined,127.3,undefined,undefined,undefined,29317,undefined,4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,24336,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.175,-5,127.3,KD5LWU,Cortez,CO,OPEN,E,86.7,W,string,449.175,444.175,127.3,Montezuma,Off-Air,undefined,CCARC,string,KD5LWU,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,24336,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.24,0.6,67,NM5ML,"Cuba, Eureka Mesa",NM,OPEN,string,87.3,S,string,147.24,147.84,67,Sandoval,On-Air,undefined,NMFCC,string,string,Wide area.,9,undefined,undefined,undefined,Full-time to the  Mega-Link System .,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.95,-5,string,K5GF,Gunnison,CO,OPEN,string,88.3,N,string,449.95,444.95,string,Gunnison,undefined,undefined,CCARC,string,K5GF,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Unknown,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.12,0.6,string,W0VTL,Gunnison,CO,OPEN,string,88.3,N,string,147.12,147.72,string,Gunnison,On-Air,undefined,CCARC,string,W0VTL,undefined,E-power.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.39,-0.6,100,KF5PFO,"Red River, Molycorp",NM,OPEN,string,91.7,SE,string,145.39,144.79,100,Taos,On-Air,Taos Amateur Radio Club,NMFCC,string,Taos ARC,Wide area.,"E-power, linked.",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.325,-0.6,100,KD0MRC,"Maysville, CO",CO,OPEN,string,92.8,NNE,string,145.325,144.725,100,Chaffee,On-Air,undefined,undefined,string,Chaffee Lake Amateur Repeater Association,wide area,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.79,-0.6,107.2,KD5OPD,Montrose,CO,OPEN,string,96,NNW,string,146.79,146.19,107.2,Montrose,On-Air,undefined,CCARC,string,KC0UXX,undefined,E-power.,107.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.91,-0.6,107.2,KC0UUX,Montrose,CO,OPEN,string,96,NNW,string,146.91,146.31,107.2,Montrose,On-Air,undefined,CCARC,string,undefined,undefined,E-Power,107.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
